epoch,iso,uptime_s,tctl,tccd1,tccd2,tccd3,tccd4,tccd5,tccd6,tccd7,tccd8,pkg_w,core_w,cpu_freq,load1,load5,load15,mem_used_gb,mem_avail_gb,nproc,g0_temp,g0_power,g0_mem_gb,g0_util,g1_temp,g1_power,g1_mem_gb,g1_util,g0_ecc_ce,g0_ecc_ue,g1_ecc_ce,g1_ecc_ue,g0_link,g1_link,topcpu
1788645746,2026-09-05T22:02:26+00:00,6256.06,48000,52250,54000,49500,49500,49000,51000,48000,49750,197.54,1.23,3318576,59.32,21.37,8.36,1003,967,112,43,61.01,41003,0,45,60.24,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3160 VLLM::Worker_TP;3143 VLLM::Worker_TP;88.0 opencode;37.5 python3;32.5 vllm;"
1788645747,2026-09-05T22:02:27+00:00,6257.65,49000,52500,50250,51750,50000,49750,52500,48250,50250,273.27,2.29,3268800,59.32,21.37,8.36,1003,966,112,43,63.97,41003,0,45,66.33,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3192 VLLM::Worker_TP;3177 VLLM::Worker_TP; 500 ps;88.0 opencode;36.9 python3;"
1788645749,2026-09-05T22:02:29+00:00,6259.27,49250,52750,51500,53000,50750,50750,50750,49250,50250,276.02,1.94,3268765,63.78,22.93,8.93,1003,966,112,43,63.91,41003,1,45,65.89,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3222 VLLM::Worker_TP;3209 VLLM::Worker_TP;88.0 opencode;36.3 python3;31.8 vllm;"
1788645750,2026-09-05T22:02:30+00:00,6260.86,49250,52875,51000,50000,53750,49750,51250,49750,50250,268.72,2.18,3268818,63.78,22.93,8.93,1003,966,112,43,64.04,41003,0,45,66.10,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3252 VLLM::Worker_TP;3241 VLLM::Worker_TP; 500 ps;88.0 opencode;35.8 python3;"
1788645752,2026-09-05T22:02:32+00:00,6262.44,46500,52750,48250,47750,46250,47000,49250,47000,48250,232.10,1.70,3393613,63.78,22.93,8.93,1003,965,112,43,63.18,41003,0,45,61.32,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3226 VLLM::Worker_TP;3210 VLLM::Worker_TP; 400 ps;88.0 opencode;35.3 python3;"
1788645754,2026-09-05T22:02:34+00:00,6263.94,45750,52000,46750,48000,45250,46750,47750,46000,46750,160.99,0.44,1500000,58.91,22.59,8.90,1003,965,112,43,60.57,41003,0,45,58.53,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3179 VLLM::Worker_TP;3164 VLLM::Worker_TP; 400 ps;88.0 opencode;34.9 python3;"
1788645755,2026-09-05T22:02:35+00:00,6265.42,46000,51250,46750,46000,44750,45250,47250,45000,47500,155.72,0.29,1500000,58.91,22.59,8.90,1003,965,112,43,60.58,41003,0,45,58.45,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3134 VLLM::Worker_TP;3118 VLLM::Worker_TP;88.0 opencode;34.4 python3;30.7 vllm;"
1788645757,2026-09-05T22:02:37+00:00,6266.92,48750,51375,51000,48750,48000,48000,49250,49000,48750,200.40,1.11,3293777,58.91,22.59,8.90,1003,965,112,43,62.33,41003,0,46,60.88,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3147 VLLM::Worker_TP;3120 VLLM::Worker_TP; 500 ps;88.0 opencode;33.9 python3;"
1788645758,2026-09-05T22:02:38+00:00,6268.47,49500,52125,52250,51250,48500,49000,50750,50000,49250,262.76,2.05,3266183,58.91,22.59,8.90,1003,964,112,43,63.78,41003,0,46,66.74,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3176 VLLM::Worker_TP;3148 VLLM::Worker_TP;87.9 opencode;33.5 python3;30.1 vllm;"
1788645760,2026-09-05T22:02:40+00:00,6270.05,49000,52625,50750,51750,48500,50500,50750,50000,51250,266.90,1.88,3268771,63.24,24.10,9.46,1003,964,112,44,64.49,41003,0,46,66.44,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3204 VLLM::Worker_TP;3177 VLLM::Worker_TP;87.9 opencode;33.1 python3;29.8 vllm;"
1788645761,2026-09-05T22:02:41+00:00,6271.62,49000,53000,52750,50000,49000,49500,51250,49000,51500,265.18,1.99,3268776,63.24,24.10,9.46,1003,964,112,44,64.56,41003,0,46,66.78,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3232 VLLM::Worker_TP;3203 VLLM::Worker_TP;87.9 opencode;32.6 python3;29.5 vllm;"
1788645763,2026-09-05T22:02:43+00:00,6273.18,47750,53125,48000,48250,46750,47500,48250,46750,48250,245.44,1.54,1494681,63.24,24.10,9.46,1003,964,112,44,63.10,41003,0,46,67.27,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3218 VLLM::Worker_TP;3192 VLLM::Worker_TP;87.9 opencode;32.2 python3;29.3 vllm;"
1788645764,2026-09-05T22:02:44+00:00,6274.66,46250,52250,47500,46750,45250,49250,48250,46750,47750,151.35,0.29,2054517,58.58,23.78,9.44,1003,963,112,44,60.97,41003,0,46,59.24,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3181 VLLM::Worker_TP;3155 VLLM::Worker_TP;87.9 opencode;31.8 python3;29.0 vllm;"
1788645766,2026-09-05T22:02:46+00:00,6276.18,49000,52500,51250,50000,49000,49000,51250,48750,49500,240.49,1.86,3268821,58.58,23.78,9.44,1003,963,112,44,64.36,41003,0,46,64.93,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3208 VLLM::Worker_TP;3180 VLLM::Worker_TP;87.9 opencode;31.4 python3;28.8 vllm;"
1788645767,2026-09-05T22:02:47+00:00,6277.77,49000,52750,50750,50250,49500,49250,51750,49500,50250,268.12,2.04,3268765,58.58,23.78,9.44,1003,963,112,44,64.44,41003,1,46,66.62,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3230 VLLM::Worker_TP;3207 VLLM::Worker_TP;87.9 opencode;31.0 python3;28.5 vllm;"
1788645769,2026-09-05T22:02:49+00:00,6279.34,49750,53250,54000,50000,49500,50250,51250,51500,50500,269.47,1.99,3252335,63.10,25.29,10.00,1003,962,112,44,64.41,41003,0,46,66.25,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3254 VLLM::Worker_TP;3231 VLLM::Worker_TP;87.9 opencode;30.7 python3;28.3 vllm;"
1788645770,2026-09-05T22:02:50+00:00,6280.89,49500,53375,54250,53000,49250,49750,51000,49250,51750,262.36,2.19,3266263,63.10,25.29,10.00,1003,962,112,44,64.38,41003,0,47,66.15,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3278 VLLM::Worker_TP;3256 VLLM::Worker_TP;87.9 opencode;30.3 python3;28.0 vllm;"
1788645772,2026-09-05T22:02:52+00:00,6282.47,47250,53125,48500,48250,47000,47250,50750,47000,48250,222.68,1.36,3390622,63.10,25.29,10.00,1003,962,112,44,63.36,41003,0,46,61.19,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3262 VLLM::Worker_TP;3221 VLLM::Worker_TP;87.9 opencode;30.0 python3;27.8 vllm;"
1788645774,2026-09-05T22:02:54+00:00,6283.95,49250,53375,53500,50500,51250,52750,51000,49250,49750,238.08,2.09,3270489,63.41,25.99,10.31,1003,962,112,44,65.38,41003,1,47,63.50,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3285 VLLM::Worker_TP;3231 VLLM::Worker_TP;87.9 opencode;29.6 python3;27.6 vllm;"
1788645775,2026-09-05T22:02:55+00:00,6285.52,49500,53375,53500,50250,49750,50250,51000,49500,51000,264.17,2.11,3268778,63.41,25.99,10.31,1003,961,112,44,64.41,41003,0,47,66.71,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3305 VLLM::Worker_TP;3254 VLLM::Worker_TP;87.9 opencode;29.3 python3;27.3 vllm;"
1788645777,2026-09-05T22:02:57+00:00,6287.08,49250,53500,54250,51500,52250,51250,51250,49750,50000,266.14,2.24,3268807,63.41,25.99,10.31,1003,961,112,44,64.04,41003,0,47,66.53,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3325 VLLM::Worker_TP;3278 VLLM::Worker_TP;87.9 opencode;29.0 python3;27.1 vllm;"
1788645778,2026-09-05T22:02:58+00:00,6288.65,51250,53750,52250,53750,50000,52750,51250,50000,51000,265.58,2.01,3266165,67.38,27.43,10.86,1003,961,112,45,64.47,41003,0,47,66.56,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3345 VLLM::Worker_TP;3299 VLLM::Worker_TP; 500 ps;87.9 opencode;28.7 python3;"
1788645780,2026-09-05T22:03:00+00:00,6290.21,49500,53750,53500,53000,52000,52250,50500,49500,50000,263.88,1.99,3268790,67.38,27.43,10.86,1003,960,112,45,64.34,41003,0,47,66.64,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3364 VLLM::Worker_TP;3320 VLLM::Worker_TP; 500 ps;87.9 opencode;28.4 python3;"
1788645781,2026-09-05T22:03:01+00:00,6291.77,49250,53750,53000,52500,52500,50750,51250,50250,50500,264.65,2.11,3268792,67.38,27.43,10.86,1003,960,112,45,64.47,41003,0,47,67.12,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3384 VLLM::Worker_TP;3342 VLLM::Worker_TP;87.9 opencode;28.1 python3;26.4 vllm;"
1788645783,2026-09-05T22:03:03+00:00,6293.33,49500,53500,50500,53500,50250,50250,50500,49500,50000,225.00,1.27,3343656,67.38,27.43,10.86,1003,960,112,45,62.25,41003,1,47,61.27,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3374 VLLM::Worker_TP;3333 VLLM::Worker_TP; 600 ps;87.9 opencode;27.8 python3;"
1788645784,2026-09-05T22:03:04+00:00,6294.89,49750,53625,52500,50750,49750,50000,51250,49250,51250,267.08,2.09,3268740,71.03,28.85,11.41,1003,960,112,45,64.56,41003,1,47,67.18,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3395 VLLM::Worker_TP;3354 VLLM::Worker_TP;87.9 opencode;27.5 python3;26.0 vllm;"
1788645786,2026-09-05T22:03:06+00:00,6296.49,52000,54250,50750,53250,51250,52250,51500,49750,51000,272.18,3.26,3266237,71.03,28.85,11.41,1003,959,112,45,64.75,41003,0,47,67.10,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3414 VLLM::Worker_TP;3374 VLLM::Worker_TP; 500 ps;87.9 opencode;27.3 python3;"
1788645788,2026-09-05T22:03:08+00:00,6298.08,50750,54125,52000,53250,50250,50000,51000,49750,52000,269.53,2.14,3268823,71.03,28.85,11.41,1003,959,112,45,64.52,41003,0,47,66.77,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3433 VLLM::Worker_TP;3393 VLLM::Worker_TP;87.9 opencode;27.0 python3;25.6 vllm;"
1788645789,2026-09-05T22:03:09+00:00,6299.66,49500,54250,53000,54250,50250,53250,52000,50750,51000,268.98,2.63,3268821,74.80,30.33,11.98,1003,959,112,45,64.47,41003,0,48,66.87,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3440 VLLM::Worker_TP;3398 VLLM::Worker_TP;87.9 opencode;26.7 python3;25.4 vllm;"
1788645791,2026-09-05T22:03:11+00:00,6301.17,50750,54375,52250,52250,50250,53500,51500,50250,50500,244.37,1.64,3266164,74.80,30.33,11.98,1003,958,112,45,64.72,41003,1,48,65.13,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3458 VLLM::Worker_TP;3417 VLLM::Worker_TP;87.9 opencode;26.5 python3;25.2 vllm;"
1788645792,2026-09-05T22:03:12+00:00,6302.73,50000,54250,54000,52000,50000,50500,51500,50000,51000,265.40,1.87,3268710,74.80,30.33,11.98,1003,958,112,45,64.67,41003,1,48,67.14,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3473 VLLM::Worker_TP;3435 VLLM::Worker_TP;87.9 opencode;26.3 python3;25.0 vllm;"
1788645794,2026-09-05T22:03:14+00:00,6304.30,50000,54375,51500,53250,50250,50500,51750,50000,53250,269.05,2.18,3264509,78.50,31.84,12.57,1003,958,112,45,65.22,41003,1,48,67.24,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3491 VLLM::Worker_TP;3453 VLLM::Worker_TP;87.9 opencode;26.0 python3;24.8 vllm;"
1788645795,2026-09-05T22:03:15+00:00,6305.88,52250,54375,51000,54500,50500,51000,51750,50250,51250,269.52,1.85,3266248,78.50,31.84,12.57,1003,957,112,46,65.03,41003,1,48,67.67,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3509 VLLM::Worker_TP;3472 VLLM::Worker_TP;87.9 opencode;25.8 python3;24.6 vllm;"
1788645797,2026-09-05T22:03:17+00:00,6307.42,50250,54375,54250,53750,50250,54000,51750,50000,51000,265.05,2.21,3247003,78.50,31.84,12.57,1003,957,112,46,64.82,41003,1,48,67.44,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3527 VLLM::Worker_TP;3491 VLLM::Worker_TP;88.0 opencode;25.6 python3;24.4 vllm;"
1788645799,2026-09-05T22:03:19+00:00,6309.00,48000,54250,49000,49250,47250,49500,49750,49250,49500,243.97,1.83,3369207,77.41,32.39,12.85,1003,957,112,46,64.94,41003,0,48,64.72,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3512 VLLM::Worker_TP;3470 VLLM::Worker_TP;88.0 opencode;25.4 python3;24.3 vllm;"
1788645800,2026-09-05T22:03:20+00:00,6310.49,47000,53625,48500,49500,47000,48500,49000,46750,47750,165.51,0.58,1497407,77.41,32.39,12.85,1003,956,112,46,62.04,41003,0,48,60.50,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3476 VLLM::Worker_TP;3435 VLLM::Worker_TP;88.0 opencode;25.2 python3;24.1 vllm;"
1788645802,2026-09-05T22:03:22+00:00,6311.98,46750,53000,48500,47750,46250,47250,48250,47250,48250,166.03,0.51,3415885,77.41,32.39,12.85,1003,956,112,46,62.19,41003,0,48,60.49,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3456 VLLM::Worker_TP;3415 VLLM::Worker_TP;88.0 opencode;25.0 python3;23.9 vllm;"
1788645803,2026-09-05T22:03:23+00:00,6313.52,49750,53250,52000,52000,51250,51000,51500,49500,50750,263.91,2.55,3268747,77.41,32.39,12.85,1003,956,112,46,65.46,41003,0,48,68.02,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3473 VLLM::Worker_TP;3431 VLLM::Worker_TP;88.0 opencode;24.8 python3;23.7 vllm;"
1788645805,2026-09-05T22:03:25+00:00,6315.09,51000,53875,53750,50750,51250,50000,54000,53500,50250,268.36,2.32,3268840,76.42,32.93,13.13,1003,956,112,46,65.04,41003,0,48,67.59,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3489 VLLM::Worker_TP;3449 VLLM::Worker_TP; 500 ps;88.1 opencode;24.6 python3;"
1788645806,2026-09-05T22:03:26+00:00,6316.71,50500,54250,51250,53000,50250,53000,52250,50250,51000,274.73,2.83,3241334,76.42,32.93,13.13,1003,955,112,46,64.83,41003,0,48,67.61,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3504 VLLM::Worker_TP;3465 VLLM::Worker_TP; 500 ps;88.1 opencode;24.4 python3;"
1788645808,2026-09-05T22:03:28+00:00,6318.25,50000,54500,53500,52500,51250,51750,52000,50000,50250,263.66,1.87,3244223,76.42,32.93,13.13,1003,955,112,46,65.26,41003,0,48,67.39,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3520 VLLM::Worker_TP;3481 VLLM::Worker_TP;88.1 opencode;24.2 python3;23.2 vllm;"
1788645809,2026-09-05T22:03:29+00:00,6319.86,48250,54125,48500,48750,46750,48000,49750,47750,48500,223.27,1.13,1500000,79.43,34.28,13.67,1003,955,112,46,63.10,41003,0,48,61.53,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3490 VLLM::Worker_TP;3452 VLLM::Worker_TP;88.1 opencode;24.1 python3;23.1 vllm;"
1788645811,2026-09-05T22:03:31+00:00,6321.35,46750,53500,48250,48750,46750,47500,48250,46000,47500,166.48,0.46,2134437,79.43,34.28,13.67,1003,954,112,46,62.18,41003,0,49,60.53,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3457 VLLM::Worker_TP;3420 VLLM::Worker_TP; 400 ps;88.2 opencode;23.9 python3;"
1788645812,2026-09-05T22:03:32+00:00,6322.85,46250,52875,55750,47000,46250,47250,47750,46000,47750,168.59,0.73,3418489,79.43,34.28,13.67,1003,954,112,46,62.15,41003,0,49,60.19,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3434 VLLM::Worker_TP;3397 VLLM::Worker_TP;88.2 opencode;23.8 python3;22.7 vllm;"
1788645814,2026-09-05T22:03:34+00:00,6324.41,49500,53250,51750,51000,49750,50000,51000,49000,50250,259.54,2.06,3268771,82.20,35.60,14.21,1003,954,112,46,64.89,41003,0,49,67.66,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3448 VLLM::Worker_TP;3413 VLLM::Worker_TP; 500 ps;88.2 opencode;23.6 python3;"
1788645816,2026-09-05T22:03:36+00:00,6325.98,49500,53500,51750,51000,50500,51250,51750,49500,50250,268.58,1.86,3268787,82.20,35.60,14.21,1003,953,112,46,65.37,41003,1,49,67.96,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3464 VLLM::Worker_TP;3430 VLLM::Worker_TP; 500 ps;88.2 opencode;23.4 python3;"
1788645817,2026-09-05T22:03:37+00:00,6327.55,49500,53750,53250,50750,50000,50000,51500,50000,50750,267.85,1.83,3268771,82.20,35.60,14.21,1003,953,112,46,65.34,41003,0,49,67.87,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3480 VLLM::Worker_TP;3445 VLLM::Worker_TP; 600 ps;88.3 opencode;23.2 python3;"
1788645819,2026-09-05T22:03:39+00:00,6329.12,50750,54000,54250,52250,51250,50250,51500,53000,50750,269.86,2.01,3266297,84.75,36.90,14.75,1003,953,112,46,65.30,41003,0,49,67.95,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3495 VLLM::Worker_TP;3460 VLLM::Worker_TP;88.3 opencode;23.0 python3;22.1 vllm;"
1788645820,2026-09-05T22:03:40+00:00,6330.71,47750,53875,48750,49000,46750,48000,49000,47000,48750,226.95,1.64,1500000,84.75,36.90,14.75,1003,953,112,46,63.61,41003,0,49,64.02,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3477 VLLM::Worker_TP;3433 VLLM::Worker_TP;88.3 opencode;22.9 python3;22.0 vllm;"
1788645822,2026-09-05T22:03:42+00:00,6332.20,52000,54000,52750,53500,49750,50000,51500,49750,50500,230.60,1.99,3285973,84.75,36.90,14.75,1003,953,112,47,66.48,41003,0,49,61.83,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3493 VLLM::Worker_TP;3431 VLLM::Worker_TP;88.3 opencode;22.7 python3;21.8 vllm;"
1788645823,2026-09-05T22:03:43+00:00,6333.77,49250,54125,53250,53250,49750,50250,51500,50000,52500,263.90,1.93,3268748,87.01,38.16,15.28,1003,952,112,47,65.58,41003,1,49,68.90,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3507 VLLM::Worker_TP;3445 VLLM::Worker_TP;88.3 opencode;22.5 python3;21.7 vllm;"
1788645825,2026-09-05T22:03:45+00:00,6335.31,50000,54000,51000,54250,50500,52750,51500,49750,52250,262.16,1.98,3266190,87.01,38.16,15.28,1003,952,112,47,65.49,41003,1,49,68.35,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3522 VLLM::Worker_TP;3460 VLLM::Worker_TP; 500 ps;88.2 opencode;22.4 python3;"
1788645826,2026-09-05T22:03:46+00:00,6336.89,50000,54125,54750,53000,49250,50250,51750,50250,51250,265.25,2.10,3268843,87.01,38.16,15.28,1003,952,112,47,65.61,41003,1,49,68.69,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3532 VLLM::Worker_TP;3475 VLLM::Worker_TP;88.2 opencode;22.2 python3;21.4 vllm;"
1788645828,2026-09-05T22:03:48+00:00,6338.42,50000,54125,51250,52750,50000,50250,54250,51750,51000,255.81,2.30,3266166,87.01,38.16,15.28,1003,952,112,47,65.44,41003,1,49,68.49,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3546 VLLM::Worker_TP;3489 VLLM::Worker_TP;88.2 opencode;22.0 python3;21.3 vllm;"
1788645830,2026-09-05T22:03:50+00:00,6339.99,50250,54250,51500,53500,50000,51000,52250,50750,51000,268.45,1.87,3268794,89.33,39.46,15.82,1003,951,112,47,65.53,41003,0,49,68.56,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3560 VLLM::Worker_TP;3503 VLLM::Worker_TP; 500 ps;88.2 opencode;21.9 python3;"
1788645831,2026-09-05T22:03:51+00:00,6341.57,50500,54250,51250,54750,50000,50000,52000,50500,51500,265.46,2.30,3260578,89.33,39.46,15.82,1003,951,112,47,66.16,41003,1,50,69.24,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3574 VLLM::Worker_TP;3519 VLLM::Worker_TP;88.2 opencode;21.7 python3;21.0 vllm;"
1788645833,2026-09-05T22:03:53+00:00,6343.14,50000,54500,55000,50750,50250,50250,52000,51250,51000,267.73,2.11,3268335,89.33,39.46,15.82,1003,951,112,47,65.77,41003,0,50,69.30,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3582 VLLM::Worker_TP;3530 VLLM::Worker_TP;88.1 opencode;21.6 python3;20.8 vllm;"
1788645834,2026-09-05T22:03:54+00:00,6344.68,48250,53875,51000,48750,47250,48500,49750,49500,48250,196.73,0.93,1500000,86.90,39.78,16.05,1003,951,112,47,62.89,41003,0,50,64.22,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3553 VLLM::Worker_TP;3502 VLLM::Worker_TP;88.1 opencode;21.5 python3;20.7 vllm;"
1788645836,2026-09-05T22:03:56+00:00,6346.17,46500,53125,48500,47250,46500,46750,48500,46500,48250,154.52,0.28,1500000,86.90,39.78,16.05,1003,950,112,47,62.78,41003,0,50,61.26,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3524 VLLM::Worker_TP;3474 VLLM::Worker_TP;88.1 opencode;21.4 python3;20.6 vllm;"
1788645837,2026-09-05T22:03:57+00:00,6347.66,49250,52750,53500,50000,49500,49250,52250,49750,50000,188.71,0.87,3303999,86.90,39.78,16.05,1003,950,112,47,64.39,41003,0,50,61.66,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3522 VLLM::Worker_TP;3471 VLLM::Worker_TP;88.1 opencode;21.2 python3;20.5 vllm;"
1788645839,2026-09-05T22:03:59+00:00,6349.23,49750,53375,53750,52750,51000,51000,51750,49250,50500,268.71,1.91,3268800,89.15,41.03,16.58,1003,950,112,47,65.97,41003,1,50,68.95,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3534 VLLM::Worker_TP;3484 VLLM::Worker_TP; 500 ps;88.1 opencode;21.1 python3;"
1788645840,2026-09-05T22:04:00+00:00,6350.82,50250,53500,54500,54000,49750,50250,51750,49750,50500,269.14,1.94,3255127,89.15,41.03,16.58,1003,949,112,47,65.65,41003,0,50,68.28,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3547 VLLM::Worker_TP;3497 VLLM::Worker_TP;88.1 opencode;21.0 python3;20.2 vllm;"
1788645842,2026-09-05T22:04:02+00:00,6352.40,50250,53750,52000,54000,50000,50250,52000,50000,51000,266.70,1.91,3268783,89.15,41.03,16.58,1003,949,112,47,65.91,41003,0,50,68.33,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3558 VLLM::Worker_TP;3511 VLLM::Worker_TP;88.1 opencode;20.9 python3;20.1 vllm;"
1788645844,2026-09-05T22:04:04+00:00,6353.94,49000,54000,49500,49750,48000,51250,49250,50000,49250,254.63,2.09,1500000,91.54,42.33,17.13,1003,949,112,48,65.72,41003,0,50,67.21,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3556 VLLM::Worker_TP;3503 VLLM::Worker_TP;88.1 opencode;20.8 python3;20.0 vllm;"
1788645845,2026-09-05T22:04:05+00:00,6355.42,47500,53250,47750,47750,46500,46750,49250,46250,48000,159.94,0.36,1500000,91.54,42.33,17.13,1003,948,112,47,63.13,41003,0,50,61.47,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3530 VLLM::Worker_TP;3476 VLLM::Worker_TP;88.1 opencode;20.7 python3;19.8 vllm;"
1788645847,2026-09-05T22:04:07+00:00,6356.92,50000,53250,52250,50750,50000,51000,51000,49250,50500,200.75,1.63,3318709,91.54,42.33,17.13,1003,948,112,48,64.41,41003,0,50,62.71,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3526 VLLM::Worker_TP;3470 VLLM::Worker_TP;88.1 opencode;20.5 python3;19.7 vllm;"
1788645848,2026-09-05T22:04:08+00:00,6358.48,49750,53500,51250,50750,50500,50250,51250,49250,54000,265.69,2.15,3268712,91.54,42.33,17.13,1003,948,112,48,65.92,41003,1,50,68.79,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3539 VLLM::Worker_TP;3483 VLLM::Worker_TP;88.1 opencode;20.4 python3;19.6 vllm;"
1788645850,2026-09-05T22:04:10+00:00,6360.07,50000,53875,54750,52250,50000,50250,51750,50500,52500,269.66,2.05,3250249,93.42,43.53,17.66,1003,948,112,48,66.30,41003,0,50,69.09,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3551 VLLM::Worker_TP;3496 VLLM::Worker_TP;88.0 opencode;20.3 python3;19.5 vllm;"
1788645851,2026-09-05T22:04:11+00:00,6361.64,51250,53875,53250,52750,49750,51500,52000,50000,50750,264.49,2.77,3268803,93.42,43.53,17.66,1003,947,112,48,66.26,41003,0,50,69.04,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3563 VLLM::Worker_TP;3509 VLLM::Worker_TP; 500 ps;88.0 opencode;20.2 python3;"
1788645853,2026-09-05T22:04:13+00:00,6363.17,48500,53875,49500,49000,47500,49750,49750,48000,49000,236.86,1.51,1796680,93.42,43.53,17.66,1003,947,112,48,66.81,41003,0,50,68.40,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;3561 VLLM::Worker_TP;3497 VLLM::Worker_TP;88.0 opencode;20.1 python3;19.3 vllm;"
