epoch,iso,uptime_s,tctl,tccd1,tccd2,tccd3,tccd4,tccd5,tccd6,tccd7,tccd8,pkg_w,core_w,cpu_freq,load1,load5,load15,mem_used_gb,mem_avail_gb,nproc,g0_temp,g0_power,g0_mem_gb,g0_util,g1_temp,g1_power,g1_mem_gb,g1_util,g0_ecc_ce,g0_ecc_ue,g1_ecc_ce,g1_ecc_ue,g0_link,g1_link,topcpu
1788649848,2026-09-05T23:10:48+00:00,10358.81,51750,55250,52000,51250,52250,51500,53000,55750,52000,270.92,1.91,3268815,75.80,49.91,45.26,1003,808,112,47,67.17,41003,1,50,72.91,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4049 VLLM::Worker_TP;4002 VLLM::Worker_TP; 292 python3;95.1 opencode;40.9 vllm;"
1788649850,2026-09-05T23:10:50+00:00,10360.44,51250,55250,52000,51750,52250,51250,52500,53250,51750,278.29,1.96,3259643,79.34,51.08,45.66,1003,808,112,47,66.47,41003,0,50,71.99,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4076 VLLM::Worker_TP;4035 VLLM::Worker_TP; 283 python3;95.1 opencode;40.4 vllm;"
1788649852,2026-09-05T23:10:52+00:00,10362.00,51500,55125,51750,51750,50750,52000,52250,54250,55750,264.75,1.90,3244680,79.34,51.08,45.66,1003,808,112,47,65.94,41003,0,50,71.92,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4108 VLLM::Worker_TP;4071 VLLM::Worker_TP; 275 python3;95.1 opencode;39.9 vllm;"
1788649853,2026-09-05T23:10:53+00:00,10363.61,51000,55375,51750,51500,51000,53000,52250,54250,53250,272.37,1.94,3268716,79.34,51.08,45.66,1003,808,112,47,66.47,41003,1,50,73.40,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4136 VLLM::Worker_TP;4105 VLLM::Worker_TP; 267 python3;95.1 opencode;39.3 vllm;"
1788649855,2026-09-05T23:10:55+00:00,10365.21,50750,55375,52000,52250,54500,51500,52250,55000,55000,274.05,1.94,3244597,82.60,52.22,46.06,1003,808,112,47,67.43,41003,1,50,74.02,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4164 VLLM::Worker_TP;4136 VLLM::Worker_TP; 259 python3;95.0 opencode;38.8 vllm;"
1788649856,2026-09-05T23:10:56+00:00,10366.86,51500,55500,52250,52750,50500,51500,53500,54000,52250,281.31,1.97,3245880,82.60,52.22,46.06,1003,808,112,47,67.83,41003,1,50,70.44,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4195 VLLM::Worker_TP;4167 VLLM::Worker_TP; 252 python3;95.0 opencode;38.4 vllm;"
1788649858,2026-09-05T23:10:58+00:00,10368.47,55000,55375,51750,51500,52000,52250,53000,53750,51750,275.84,1.95,3245828,82.60,52.22,46.06,1003,808,112,47,66.65,41003,1,51,72.58,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4219 VLLM::Worker_TP;4193 VLLM::Worker_TP; 245 python3;95.0 opencode;37.9 vllm;"
1788649860,2026-09-05T23:11:00+00:00,10370.05,54500,55375,52500,52000,53500,53500,52250,52000,52250,270.67,1.90,3268806,84.87,53.20,46.41,1003,808,112,47,66.52,41003,1,51,72.01,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4244 VLLM::Worker_TP;4220 VLLM::Worker_TP; 239 python3;95.0 opencode;37.4 vllm;"
1788649861,2026-09-05T23:11:01+00:00,10371.64,54500,55375,51500,52000,50750,51500,54000,54500,54000,270.36,1.92,3268242,84.87,53.20,46.41,1003,808,112,47,67.26,41003,1,51,71.17,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4268 VLLM::Worker_TP;4245 VLLM::Worker_TP; 233 python3;95.0 opencode;37.0 vllm;"
1788649863,2026-09-05T23:11:03+00:00,10373.19,54250,55500,52000,52000,51000,53000,52500,55000,52000,263.63,1.99,3268821,84.87,53.20,46.41,1003,808,112,48,68.16,41003,1,51,68.63,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4285 VLLM::Worker_TP;4249 VLLM::Worker_TP; 500 ps; 227 python3;95.0 opencode;"
1788649864,2026-09-05T23:11:04+00:00,10374.82,54250,55500,52000,52000,53750,52750,52500,55250,52500,273.56,1.92,3268801,87.12,54.19,46.77,1003,808,112,48,65.68,41003,0,51,72.37,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4290 VLLM::Worker_TP;4273 VLLM::Worker_TP; 600 ps; 221 python3;95.0 opencode;"
1788649866,2026-09-05T23:11:06+00:00,10376.44,50750,55500,51500,52000,51500,54750,52750,53000,52000,276.02,1.94,3241595,87.12,54.19,46.77,1003,808,112,48,66.17,41003,0,51,71.00,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4310 VLLM::Worker_TP;4297 VLLM::Worker_TP; 216 python3;95.0 opencode;35.7 vllm;"
1788649868,2026-09-05T23:11:08+00:00,10378.02,51750,56000,52250,51750,51000,54000,52750,56250,51750,267.20,2.83,3268819,87.12,54.19,46.77,1003,808,112,48,67.72,41003,1,51,72.20,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4333 VLLM::Worker_TP;4320 VLLM::Worker_TP; 211 python3;95.0 opencode;35.3 vllm;"
1788649869,2026-09-05T23:11:09+00:00,10379.64,50750,56125,52750,52000,51500,55000,54750,51750,52250,275.58,1.94,3241293,85.43,54.39,46.87,1003,808,112,48,66.86,41003,1,51,71.18,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4347 VLLM::Worker_TP;4340 VLLM::Worker_TP; 600 ps; 207 python3;95.0 opencode;"
1788649871,2026-09-05T23:11:11+00:00,10381.23,51250,56125,52250,52000,50750,52750,54000,55750,52000,270.68,1.91,3268791,85.43,54.39,46.87,1003,808,112,48,66.30,41003,1,51,74.41,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4365 VLLM::Worker_TP;4362 VLLM::Worker_TP; 202 python3;95.0 opencode;34.5 vllm;"
1788649872,2026-09-05T23:11:12+00:00,10382.82,51500,56375,56250,52000,51000,51000,56750,51250,51750,271.83,1.91,3268770,85.43,54.39,46.87,1003,808,112,48,68.35,41003,1,51,68.21,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4383 VLLM::Worker_TP;4379 VLLM::Worker_TP; 198 python3;95.0 opencode;34.1 vllm;"
1788649874,2026-09-05T23:11:14+00:00,10384.39,54750,56750,53000,51750,51750,53000,53000,51750,52250,268.75,1.90,3268774,87.64,55.36,47.23,1003,808,112,48,67.41,41003,1,51,71.11,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4402 VLLM::Worker_TP;4400 VLLM::Worker_TP; 194 python3;95.1 opencode;33.7 vllm;"
1788649876,2026-09-05T23:11:16+00:00,10386.05,51750,56625,52500,55500,52000,56250,52750,51250,53250,282.70,1.98,3268768,87.64,55.36,47.23,1003,808,112,48,67.49,41003,4,51,70.07,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4419 VLLM::Worker_TP;4411 VLLM::Worker_TP; 500 ps; 190 python3;95.1 opencode;"
1788649877,2026-09-05T23:11:17+00:00,10387.60,51000,56500,52500,55250,51000,51250,54250,51500,52250,266.59,1.88,3268782,87.64,55.36,47.23,1003,808,112,48,68.98,41003,1,51,71.03,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4438 VLLM::Worker_TP;4425 VLLM::Worker_TP; 186 python3;95.0 opencode;33.0 vllm;"
1788649879,2026-09-05T23:11:19+00:00,10389.16,52000,56500,55000,56000,51250,51250,56500,51250,52000,264.04,1.88,3268828,87.64,55.36,47.23,1003,808,112,48,68.63,41003,1,52,70.38,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4455 VLLM::Worker_TP;4442 VLLM::Worker_TP; 600 ps; 182 python3;95.0 opencode;"
1788649880,2026-09-05T23:11:20+00:00,10390.75,51250,56625,53000,55250,51250,53500,55500,51750,52500,265.94,1.89,3266199,89.67,56.32,47.58,1003,808,112,48,68.09,41003,1,52,71.27,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4472 VLLM::Worker_TP;4456 VLLM::Worker_TP; 500 ps; 179 python3;95.0 opencode;"
1788649882,2026-09-05T23:11:22+00:00,10392.32,51000,56500,52500,57000,51250,53000,53500,52250,53000,265.92,1.89,3255647,89.67,56.32,47.58,1003,808,112,49,69.26,41003,1,52,68.83,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4489 VLLM::Worker_TP;4470 VLLM::Worker_TP; 175 python3;95.0 opencode;32.0 vllm;"
1788649883,2026-09-05T23:11:23+00:00,10393.88,51500,56500,52250,54250,51250,52000,56000,51750,51750,266.15,1.89,3253850,89.67,56.32,47.58,1003,808,112,49,69.40,41003,1,52,71.41,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4506 VLLM::Worker_TP;4486 VLLM::Worker_TP; 172 python3;95.0 opencode;31.7 vllm;"
1788649885,2026-09-05T23:11:25+00:00,10395.48,52750,56500,53250,56000,50750,51500,53000,51500,52250,NA,1.92,3266209,91.46,57.24,47.93,1003,808,112,49,69.34,41003,1,52,71.65,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4523 VLLM::Worker_TP;4500 VLLM::Worker_TP; 169 python3;95.0 opencode;31.4 vllm;"
1788649887,2026-09-05T23:11:27+00:00,10397.09,51500,56500,53250,55750,52000,51500,53000,51500,52500,272.53,1.95,3253815,91.46,57.24,47.93,1003,808,112,49,69.64,41003,1,52,70.73,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4538 VLLM::Worker_TP;4513 VLLM::Worker_TP; 600 ps; 166 python3;95.0 opencode;"
1788649888,2026-09-05T23:11:28+00:00,10398.65,56000,56625,52500,52500,50500,51250,57250,52000,52250,267.23,1.90,3266230,91.46,57.24,47.93,1003,808,112,49,67.64,41003,0,52,74.77,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4537 VLLM::Worker_TP;4520 VLLM::Worker_TP; 163 python3;94.9 opencode;30.8 vllm;"
1788649890,2026-09-05T23:11:30+00:00,10400.23,56500,56625,52250,52250,51250,51500,56500,51750,52250,262.53,1.82,3268765,88.70,57.24,47.98,1003,808,112,49,70.04,41003,1,52,69.52,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4553 VLLM::Worker_TP;4524 VLLM::Worker_TP; 160 python3;94.9 opencode;30.5 vllm;"
1788649891,2026-09-05T23:11:31+00:00,10401.86,55250,56625,52000,52250,52750,51500,53750,51250,52750,277.34,1.98,3251116,88.70,57.24,47.98,1003,808,112,49,68.08,41003,1,52,71.52,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4565 VLLM::Worker_TP;4537 VLLM::Worker_TP; 158 python3;94.9 opencode;30.2 vllm;"
1788649893,2026-09-05T23:11:33+00:00,10403.43,55500,56375,55500,52250,51500,52000,52750,51750,52000,263.01,1.87,3268771,88.70,57.24,47.98,1003,808,112,49,69.03,41003,1,52,73.04,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4579 VLLM::Worker_TP;4549 VLLM::Worker_TP; 500 ps; 155 python3;94.9 opencode;"
1788649895,2026-09-05T23:11:35+00:00,10404.99,55000,56250,52750,51750,51000,52000,55500,51500,52750,266.11,1.88,3268800,90.65,58.16,48.33,1003,808,112,49,68.81,41003,1,52,70.53,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4589 VLLM::Worker_TP;4562 VLLM::Worker_TP; 152 python3;94.9 opencode;29.6 vllm;"
1788649896,2026-09-05T23:11:36+00:00,10406.53,54750,56125,52500,53000,51500,51500,55500,52000,53250,260.47,1.84,3266202,90.65,58.16,48.33,1003,808,112,49,67.24,41003,0,52,72.29,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4599 VLLM::Worker_TP;4576 VLLM::Worker_TP; 150 python3;94.9 opencode;29.3 vllm;"
1788649898,2026-09-05T23:11:38+00:00,10408.13,54750,56000,54250,52500,52500,51750,53500,51500,52500,272.45,1.95,3266239,90.65,58.16,48.33,1003,808,112,49,67.82,41003,0,52,72.57,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4610 VLLM::Worker_TP;4588 VLLM::Worker_TP; 148 python3;94.9 opencode;29.0 vllm;"
1788649899,2026-09-05T23:11:39+00:00,10409.70,53000,56000,52750,52250,51000,51750,53250,53000,54000,268.04,1.90,3241533,92.36,59.06,48.67,1003,808,112,49,67.30,41003,0,53,73.89,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4620 VLLM::Worker_TP;4600 VLLM::Worker_TP; 145 python3;94.9 opencode;28.8 vllm;"
1788649901,2026-09-05T23:11:41+00:00,10411.27,53750,56250,53250,52000,53250,51750,52750,51750,56250,267.66,1.89,3266272,92.36,59.06,48.67,1003,808,112,49,69.54,41003,6,53,70.95,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4632 VLLM::Worker_TP;4609 VLLM::Worker_TP; 143 python3;94.9 opencode;28.5 vllm;"
1788649903,2026-09-05T23:11:43+00:00,10412.93,55500,56250,53000,52500,51500,51250,53500,51250,52500,283.44,2.01,3268760,92.36,59.06,48.67,1003,808,112,49,68.31,41003,0,53,74.92,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4640 VLLM::Worker_TP;4621 VLLM::Worker_TP; 141 python3;94.9 opencode;28.3 vllm;"
1788649904,2026-09-05T23:11:44+00:00,10414.48,55250,56250,56500,52750,51250,52500,53500,52500,52250,264.70,2.21,3243804,94.01,59.95,49.01,1003,808,112,49,68.02,41003,1,53,73.81,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4652 VLLM::Worker_TP;4632 VLLM::Worker_TP; 139 python3;94.9 opencode;28.0 vllm;"
1788649906,2026-09-05T23:11:46+00:00,10416.05,56000,56125,55750,52250,51250,52000,54000,51500,52500,266.56,1.87,3268822,94.01,59.95,49.01,1003,808,112,50,69.85,41003,1,53,71.98,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4662 VLLM::Worker_TP;4642 VLLM::Worker_TP; 137 python3;94.9 opencode;27.8 vllm;"
1788649907,2026-09-05T23:11:47+00:00,10417.63,54750,56000,55000,52750,54000,52000,54000,52000,52500,267.91,1.90,3268803,94.01,59.95,49.01,1003,808,112,50,69.16,41003,1,53,71.55,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4672 VLLM::Worker_TP;4652 VLLM::Worker_TP; 600 ps; 135 python3;94.9 opencode;"
1788649909,2026-09-05T23:11:49+00:00,10419.19,53500,56000,55750,55500,51250,52000,53500,54500,52250,266.85,1.88,3256503,94.01,59.95,49.01,1003,808,112,50,69.93,41003,0,53,72.49,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4682 VLLM::Worker_TP;4662 VLLM::Worker_TP; 133 python3;94.9 opencode;27.3 vllm;"
1788649910,2026-09-05T23:11:50+00:00,10420.75,55250,55875,52500,54000,51250,51500,53500,55250,52000,267.33,1.90,3251680,95.53,60.83,49.36,1003,808,112,50,68.08,41003,0,53,73.57,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4690 VLLM::Worker_TP;4672 VLLM::Worker_TP; 600 ps; 131 python3;94.9 opencode;"
1788649912,2026-09-05T23:11:52+00:00,10422.38,52000,56000,54000,52500,50750,51250,52750,52000,56750,272.03,1.94,3266209,95.53,60.83,49.36,1003,808,112,50,68.46,41003,1,53,73.90,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4700 VLLM::Worker_TP;4680 VLLM::Worker_TP; 129 python3;94.9 opencode;26.8 vllm;"
1788649914,2026-09-05T23:11:54+00:00,10423.94,51750,56375,53000,52750,51000,51500,56250,51750,55000,264.62,1.88,3254092,95.53,60.83,49.36,1003,808,112,50,69.05,41003,2,53,73.78,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4708 VLLM::Worker_TP;4687 VLLM::Worker_TP; 127 python3;94.8 opencode;26.6 vllm;"
1788649915,2026-09-05T23:11:55+00:00,10425.47,51750,56875,53000,52750,51250,51250,56500,53000,56250,256.13,1.79,3268823,92.52,60.79,49.40,1003,808,112,50,68.54,41003,1,53,72.20,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4703 VLLM::Worker_TP;4689 VLLM::Worker_TP; 126 python3;94.8 opencode;26.4 vllm;"
1788649917,2026-09-05T23:11:57+00:00,10427.05,52250,56875,52500,52500,51500,51250,53750,57000,53000,264.26,1.91,3266202,92.52,60.79,49.40,1003,808,112,50,70.74,41003,1,53,73.47,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4712 VLLM::Worker_TP;4697 VLLM::Worker_TP; 600 ps; 124 python3;94.8 opencode;"
1788649918,2026-09-05T23:11:58+00:00,10428.59,52500,56625,55750,52500,51250,51750,54000,52250,56000,262.53,1.88,3268765,92.52,60.79,49.40,1003,808,112,50,70.69,41003,1,53,69.96,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4722 VLLM::Worker_TP;4706 VLLM::Worker_TP; 600 ps; 123 python3;94.8 opencode;"
1788649920,2026-09-05T23:12:00+00:00,10430.14,52000,56875,53250,52500,51500,51750,57750,51750,56000,265.29,1.90,3268810,94.08,61.64,49.74,1003,808,112,50,70.02,41003,1,54,74.48,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4731 VLLM::Worker_TP;4716 VLLM::Worker_TP; 121 python3;94.8 opencode;25.7 vllm;"
1788649921,2026-09-05T23:12:01+00:00,10431.76,52000,57125,53000,53500,52000,51500,57250,52000,54250,267.80,1.96,3266233,94.08,61.64,49.74,1003,808,112,50,70.55,41003,1,53,75.50,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4740 VLLM::Worker_TP;4724 VLLM::Worker_TP; 500 ps; 119 python3;94.8 opencode;"
1788649923,2026-09-05T23:12:03+00:00,10433.34,51750,57000,53750,53000,51500,51500,57000,52000,53000,267.61,1.91,3266228,94.08,61.64,49.74,1003,808,112,50,69.89,41003,1,53,72.63,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4748 VLLM::Worker_TP;4733 VLLM::Worker_TP; 118 python3;94.8 opencode;25.3 vllm;"
1788649924,2026-09-05T23:12:04+00:00,10434.89,52000,57125,53500,55250,52000,51500,57000,52000,56250,264.86,1.89,3243854,96.08,62.59,50.11,1003,808,112,50,69.05,41003,1,54,75.49,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4754 VLLM::Worker_TP;4742 VLLM::Worker_TP; 500 ps; 116 python3;94.8 opencode;"
1788649926,2026-09-05T23:12:06+00:00,10436.47,51750,57125,55250,52500,51750,53500,57000,52000,53750,268.91,1.93,3268802,96.08,62.59,50.11,1003,808,112,50,68.84,41003,1,54,74.07,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4762 VLLM::Worker_TP;4751 VLLM::Worker_TP; 115 python3;94.8 opencode;24.9 vllm;"
1788649928,2026-09-05T23:12:08+00:00,10438.08,52250,57125,52500,52750,51250,51750,57750,53500,56250,271.82,1.93,3268772,96.08,62.59,50.11,1003,808,112,50,70.29,41003,1,54,73.19,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4770 VLLM::Worker_TP;4759 VLLM::Worker_TP; 600 ps; 114 python3;94.7 opencode;"
1788649929,2026-09-05T23:12:09+00:00,10439.65,52000,57375,53250,52750,51500,55500,57500,51500,56250,268.24,1.93,3266172,97.35,63.41,50.45,1003,808,112,50,70.09,41003,1,54,75.61,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4778 VLLM::Worker_TP;4767 VLLM::Worker_TP; 112 python3;94.7 opencode;24.5 vllm;"
1788649931,2026-09-05T23:12:11+00:00,10441.27,52250,57375,53000,53000,51750,53500,54500,51750,56000,271.45,1.92,3266233,97.35,63.41,50.45,1003,808,112,50,69.68,41003,1,54,72.82,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4785 VLLM::Worker_TP;4775 VLLM::Worker_TP; 111 python3;94.7 opencode;24.3 vllm;"
1788649932,2026-09-05T23:12:12+00:00,10442.86,52250,57500,53000,52750,51000,55500,58000,52000,56750,272.64,1.95,3266215,97.35,63.41,50.45,1003,808,112,51,70.18,41003,1,54,75.24,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4794 VLLM::Worker_TP;4782 VLLM::Worker_TP; 110 python3;94.7 opencode;24.1 vllm;"
1788649934,2026-09-05T23:12:14+00:00,10444.45,52250,57250,53000,53000,51500,54250,53750,56000,56000,266.80,1.89,3268749,98.61,64.23,50.78,1003,808,112,51,71.06,41003,1,54,72.77,40538,2,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4800 VLLM::Worker_TP;4789 VLLM::Worker_TP; 108 python3;94.7 opencode;23.9 vllm;"
1788649936,2026-09-05T23:12:16+00:00,10446.01,52000,57125,53250,54000,51750,55750,53500,55250,54000,267.45,1.89,3251214,98.61,64.23,50.78,1003,808,112,51,69.44,41003,1,54,76.59,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4807 VLLM::Worker_TP;4797 VLLM::Worker_TP; 107 python3;94.7 opencode;23.8 vllm;"
1788649937,2026-09-05T23:12:17+00:00,10447.59,56000,56875,53250,52750,51750,53750,54000,55250,52500,268.61,1.93,3252647,98.61,64.23,50.78,1003,808,112,51,70.70,41003,1,54,71.67,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4802 VLLM::Worker_TP;4792 VLLM::Worker_TP; 106 python3;94.7 opencode;23.6 vllm;"
1788649939,2026-09-05T23:12:19+00:00,10449.14,55500,57000,54750,52500,51250,54500,55750,51750,52750,255.85,1.87,3268804,98.61,64.23,50.78,1003,808,112,51,68.94,41003,1,54,73.20,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4807 VLLM::Worker_TP;4799 VLLM::Worker_TP; 105 python3;94.7 opencode;23.4 vllm;"
1788649940,2026-09-05T23:12:20+00:00,10450.68,55750,57000,53250,52750,51250,52250,56250,51750,52750,265.35,1.86,3259043,100.32,65.16,51.15,1003,808,112,51,71.38,41003,1,54,72.62,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4814 VLLM::Worker_TP;4805 VLLM::Worker_TP; 104 python3;94.7 opencode;23.2 vllm;"
1788649942,2026-09-05T23:12:22+00:00,10452.24,53500,57125,52250,53000,51750,53750,57500,52750,52750,267.53,1.88,3266174,100.32,65.16,51.15,1003,808,112,51,69.95,41003,1,54,73.37,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4821 VLLM::Worker_TP;4812 VLLM::Worker_TP; 102 python3;94.7 opencode;23.1 vllm;"
1788649943,2026-09-05T23:12:23+00:00,10453.81,55500,57125,52750,52750,51250,53750,55750,52750,52500,266.39,1.89,3266207,100.32,65.16,51.15,1003,808,112,51,70.72,41003,1,54,70.14,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4828 VLLM::Worker_TP;4817 VLLM::Worker_TP; 101 python3;94.7 opencode;22.9 vllm;"
1788649945,2026-09-05T23:12:25+00:00,10455.39,52750,56875,53250,53000,52000,52250,54750,51500,53000,269.31,1.90,3241501,101.34,65.95,51.49,1003,808,112,51,71.32,41003,1,54,70.88,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4834 VLLM::Worker_TP;4823 VLLM::Worker_TP; 100 python3;94.7 opencode;22.7 vllm;"
1788649947,2026-09-05T23:12:27+00:00,10456.93,53250,57125,53000,52500,51000,53750,54000,52000,54000,262.23,1.86,3266215,101.34,65.95,51.49,1003,808,112,51,69.81,41003,1,55,76.63,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4839 VLLM::Worker_TP;4829 VLLM::Worker_TP;99.7 python3;94.7 opencode;22.6 vllm;"
1788649948,2026-09-05T23:12:28+00:00,10458.45,54750,56875,53000,53000,51250,53500,53750,52000,55750,255.51,1.83,3258744,101.34,65.95,51.49,1003,808,112,51,69.82,41003,0,55,71.80,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4844 VLLM::Worker_TP;4834 VLLM::Worker_TP; 600 ps;98.7 python3;94.7 opencode;"
1788649950,2026-09-05T23:12:30+00:00,10459.98,52500,57125,52750,53000,51500,51750,56750,55500,55750,263.58,2.10,3266190,102.83,66.85,51.85,1003,808,112,51,69.06,41003,0,55,75.39,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4849 VLLM::Worker_TP;4840 VLLM::Worker_TP;97.6 python3;94.7 opencode;22.3 vllm;"
1788649951,2026-09-05T23:12:31+00:00,10461.56,52000,57250,54250,54500,51250,53000,57750,56750,53500,268.45,1.88,3268750,102.83,66.85,51.85,1003,808,112,51,69.94,41003,0,55,74.85,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4854 VLLM::Worker_TP;4846 VLLM::Worker_TP;96.7 python3;94.7 opencode;22.1 vllm;"
1788649953,2026-09-05T23:12:33+00:00,10463.10,56250,57125,55750,53000,51750,52750,55250,53000,53250,264.54,1.87,3255909,102.83,66.85,51.85,1003,808,112,51,69.96,41003,1,55,71.65,40538,0,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4859 VLLM::Worker_TP;4851 VLLM::Worker_TP;95.7 python3;94.7 opencode;21.9 vllm;"
1788649954,2026-09-05T23:12:34+00:00,10464.65,55000,57000,53500,52750,51500,53750,56750,52750,52750,264.57,1.88,3266226,103.81,67.65,52.19,1003,808,112,51,69.91,41003,1,55,74.81,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4864 VLLM::Worker_TP;4856 VLLM::Worker_TP;94.8 python3;94.7 opencode;21.8 vllm;"
1788649956,2026-09-05T23:12:36+00:00,10466.21,55750,56875,53500,52750,51500,52750,53750,55250,52500,268.06,1.90,3268833,103.81,67.65,52.19,1003,808,112,51,69.86,41003,1,55,74.31,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4870 VLLM::Worker_TP;4862 VLLM::Worker_TP;94.7 opencode;93.8 python3;21.6 vllm;"
1788649957,2026-09-05T23:12:37+00:00,10467.90,53250,57375,53000,53000,51750,53500,54000,58000,52500,283.55,2.07,3266225,103.81,67.65,52.19,1003,808,112,51,69.32,41003,0,55,77.40,40538,1,[N/A],[N/A],[N/A],[N/A],4,4,"%CPU COMMAND;4875 VLLM::Worker_TP;4868 VLLM::Worker_TP; 600 ps;94.7 opencode;92.8 python3;"
